Gene.symbol	logFC	adj.P.Val
Ttc9	-2.20e-01	0.095561
Hexb	-2.07e-01	0.09558
Ubp1	-2.07e-01	0.09558
	-2.57e-01	0.095584
Iigp1	1.09	0.095584
Erp44	-3.37e-01	0.095584
Larp4b	-2.93e-01	0.095588
Bak1	-2.43e-01	0.095595
	-2.10e-01	0.095595
	-2.40e-01	0.095631
Trav6-3	-3.00e-01	0.095648
Ccdc127	-6.17e-01	0.095689
Fcgr2b	-2.73e-01	0.095705
	-2.07e-01	0.095719
Pde7b	-3.37e-01	0.09572
Dhx33	-2.97e-01	0.095745
Rnft1	-2.53e-01	0.095754
Maged1	-3.33e-01	0.095769
Rbm39	-2.83e-01	0.095776
Hccs	-2.73e-01	0.095833
D730050C22Rik	-2.57e-01	0.095872
Rbx1	-2.20e-01	0.09588
Ciita	-2.37e-01	0.095899
Cars	-2.83e-01	0.095901
Eef1a2	-2.53e-01	0.095903
Ifi27l2b	-2.97e-01	0.095926
Tmprss2	3.97e-01	0.095926
Ndufaf5	-2.47e-01	0.095926
	-2.23e-01	0.095952
Abcc5	-3.27e-01	0.095995
Mcam	-5.83e-01	0.096066
Slc25a20	-2.70e-01	0.096091
	-2.30e-01	0.096114
D230025D16Rik	-2.13e-01	0.096125
Krtap22-2	-2.67e-01	0.096128
Cd200r3	-2.40e-01	0.096133
2310047N11Rik	-2.20e-01	0.096137
Gm6756///Phgdh	-2.20e-01	0.096137
Nrp1	-5.60e-01	0.096161
Stk31	-2.17e-01	0.096199
Tmem54	-2.63e-01	0.096211
Krtap31-1	-3.03e-01	0.096213
4933424G06Rik	3.23e-01	0.096236
Plxna2	-2.53e-01	0.09625
Stk36	-3.07e-01	0.096282
Nab1	-2.90e-01	0.096288
5230400M06Rik	-2.37e-01	0.096288
Ankle2	-2.90e-01	0.09633
Saal1	-2.33e-01	0.096347
Zcchc14	-4.10e-01	0.096347
5830415B17Rik	-2.97e-01	0.096355
	-2.93e-01	0.096356
Ndufv2	-2.77e-01	0.096372
Tc2n	-2.03e-01	0.096372
Saal1	-2.13e-01	0.096384
4933416E14Rik	-2.77e-01	0.096413
Scaf11	-2.60e-01	0.096433
	-2.00e-01	0.096445
Mrpl4	-2.10e-01	0.096447
Magi1	-2.30e-01	0.096447
Telo2	-2.27e-01	0.096447
D030028M11Rik	-2.77e-01	0.09654
Taf3	-2.70e-01	0.096554
Fkrp	-3.10e-01	0.096567
Jagn1	-2.17e-01	0.096595
Gm5805///Rps14	-1.93e-01	0.096608
Sfrs18	-3.70e-01	0.096632
Pfn2	-2.30e-01	0.096636
Tesk1	-2.20e-01	0.096655
	-3.73e-01	0.096663
Fndc3b	-2.97e-01	0.096673
Diexf	-2.00e-01	0.09668
Dmrtc1c2///Dmrtc1c1	-1.90e-01	0.096688
Setd6	-3.53e-01	0.096706
	-2.90e-01	0.096731
Rfx5	-2.63e-01	0.096744
Fra10ac1	-2.17e-01	0.096795
0610009D07Rik	-2.30e-01	0.096816
Recql5	-2.97e-01	0.096817
Casd1	-2.87e-01	0.09682
Unc80	-4.03e-01	0.096859
Rinl	-2.77e-01	0.096866
Atp6v1c1	-3.90e-01	0.096875
Psmd6	-2.80e-01	0.096889
Aatf	-2.23e-01	0.096896
Bhlhb9	-3.43e-01	0.096934
Tmc2	-2.87e-01	0.096934
Fam73b	-2.13e-01	0.096935
4930432O09Rik	-3.47e-01	0.096936
1700093J21Rik	-2.17e-01	0.096992
Fam135b	-2.00e-01	0.096992
Polr2i	-2.63e-01	0.097016
	-2.33e-01	0.097028
Ttll3	-3.37e-01	0.097048
Med1	-3.43e-01	0.097096
Cpeb4	-3.03e-01	0.097256
	-2.00e-01	0.097256
2810455B08Rik	-2.37e-01	0.09726
	-3.07e-01	0.097261
Tnip1	-2.57e-01	0.097264
Defb4	-2.83e-01	0.09728
BC026585	2.83e-01	0.09728
Ttc23l	-2.03e-01	0.0973
Cd28	-2.20e-01	0.097315
Oprm1	-2.70e-01	0.097342
Eif3k	-2.37e-01	0.097435
Ip6k1	-3.00e-01	0.09746
Kcnk3	-2.03e-01	0.097462
Gm13446	-2.57e-01	0.097462
Rxra	-2.60e-01	0.09748
Was	-2.17e-01	0.097481
	-2.37e-01	0.097481
R3hdm2	-2.00e-01	0.097483
Tpbpa	-1.90e-01	0.097486
Aplp2	-3.07e-01	0.097486
Paics	-2.67e-01	0.097491
Slc7a6	-2.67e-01	0.097491
	-2.27e-01	0.0975
Naglu	-2.77e-01	0.097524
Cmtm2a	-2.10e-01	0.097524
Cd164	-2.30e-01	0.097524
Mcu	-2.23e-01	0.097525
Gpi1	-2.10e-01	0.097594
Rhobtb2	-2.17e-01	0.097594
Aldh18a1	-2.17e-01	0.097594
Kbtbd7	-2.33e-01	0.097607
Abcc5	-2.67e-01	0.097616
Dynlt3	-2.90e-01	0.097622
Kpna3	-2.13e-01	0.097622
Kalrn	3.00e-01	0.09763
Mettl21a	-2.00e-01	0.097696
Ip6k2	-2.00e-01	0.097696
Slc16a10	-2.30e-01	0.097696
AL023008	-3.40e-01	0.097801
Lrrfip2	-2.17e-01	0.097801
Tubb2a	-2.60e-01	0.097836
Zic5	-2.63e-01	0.09784
Runx1t1	-2.23e-01	0.097848
Usp36	-2.80e-01	0.097853
Grin2d	-2.90e-01	0.097853
	-2.53e-01	0.097856
6430571L13Rik	-2.57e-01	0.097862
Plac8	-2.87e-01	0.097888
	-2.33e-01	0.097891
Tmem230	-2.23e-01	0.097899
Pikfyve	-3.23e-01	0.097902
Ucn2	-2.40e-01	0.097905
	-2.07e-01	0.097905
Nsa2	-2.07e-01	0.097905
Ier5	-5.77e-01	0.097921
Ythdc2	-2.57e-01	0.097945
Eif4a2	-2.03e-01	0.09795
Itih5	-2.43e-01	0.097967
Mgst1	-2.47e-01	0.097972
Mrps24	-2.17e-01	0.097972
Lpcat2	-2.50e-01	0.097973
1700048O20Rik	-2.20e-01	0.097987
Wfs1	-2.27e-01	0.098021
Cnot1	-2.97e-01	0.09804
	2.37e-01	0.098054
Slc44a2	-3.93e-01	0.098074
5930436O19Rik	-3.20e-01	0.098075
Tmem168	-3.90e-01	0.098086
Smcr7l	-2.03e-01	0.098087
2310024H09Rik	-2.03e-01	0.098087
AY702103	-1.97e-01	0.098114
Adar	5.53e-01	0.098119
Slc39a5	-2.00e-01	0.098139
Sorbs1	-2.13e-01	0.098142
Snx3	-2.13e-01	0.098142
3100003M19Rik	-3.37e-01	0.098178
Gas1	-4.33e-01	0.098186
C030047K22Rik	-2.30e-01	0.098198
Idh3a	2.77e-01	0.098222
Mark1	-2.17e-01	0.098223
Tcte2	-5.90e-01	0.098224
9630013A20Rik	-3.20e-01	0.098243
Ado	-2.90e-01	0.098255
Ndufa11	-2.50e-01	0.098255
Trhde	-2.00e-01	0.098286
Colec11	-5.77e-01	0.098288
Dsg2	-2.77e-01	0.098292
Sf1	-3.13e-01	0.098295
Ccdc90b	-2.73e-01	0.098296
Peg3	-2.07e-01	0.098309
Dscam	-2.80e-01	0.098314
Steap2	-3.27e-01	0.098315
Esrrb	-2.50e-01	0.098342
Glrx3	-2.20e-01	0.098342
Mog	-2.83e-01	0.098381
Vax1	-2.17e-01	0.098407
Dyrk1b	-2.23e-01	0.098413
2310047M10Rik	-2.63e-01	0.098459
Ndufs8	-2.93e-01	0.098494
Nf2	-2.37e-01	0.098537
Spred1	-2.77e-01	0.098539
Zfp518b	-3.83e-01	0.098543
AK129341	-3.23e-01	0.098586
	-2.37e-01	0.09859
Evx2	-2.60e-01	0.098615
Sbf2	-3.83e-01	0.098632
Scgb1b2	-2.40e-01	0.098701
Gna11	-4.87e-01	0.098726
	-2.03e-01	0.098766
Nap1l1	-2.03e-01	0.098766
Nfix	-2.07e-01	0.098766
Rbpms	3.23e-01	0.098767
Rps10	-3.23e-01	0.098767
Nr5a1	-2.33e-01	0.098771
	-2.50e-01	0.09881
D630024D03Rik	-2.77e-01	0.09882
5033425B01Rik	1.97e-01	0.09882
Setd3	-2.00e-01	0.09882
Patl2	-2.03e-01	0.09882
Fam135a	-2.03e-01	0.09882
1500011B03Rik	3.67e-01	0.09882
Eif2s2	-2.37e-01	0.098863
Mov10	-3.20e-01	0.098873
Pgr	-2.33e-01	0.098874
Efcab3	2.60e-01	0.098877
Ppp1r3c	-2.67e-01	0.098877
Pdcd7	-2.30e-01	0.098881
Spdl1	-2.37e-01	0.098906
Acbd6	-2.23e-01	0.098906
Atrn	-2.73e-01	0.098909
8430419K02Rik	-2.13e-01	0.098939
Tmem161a	-2.03e-01	0.098963
Phlpp1	-2.00e-01	0.098965
Fubp1	-3.77e-01	0.098993
Gm6297	-2.37e-01	0.099019
Krt17///Krt14	-2.60e-01	0.099063
Stard8	-2.70e-01	0.09907
Rbm12	-3.07e-01	0.099075
Ndufa7	-2.27e-01	0.099075
	-3.23e-01	0.099103
Mkks	-3.17e-01	0.099103
Blvra	-3.40e-01	0.099103
Pvrl1	-2.63e-01	0.099116
St3gal3	-2.27e-01	0.099131
Rcan1	-2.87e-01	0.099153
Sumf1	-3.93e-01	0.099178
Actn1	-2.37e-01	0.099178
Asz1	-2.17e-01	0.099188
Mlph	-2.00e-01	0.099191
Zscan29	-1.97e-01	0.099201
Grn	-4.57e-01	0.099204
Slco4c1	-2.27e-01	0.099249
Eef2	-2.20e-01	0.099303
Ralgapb	-2.27e-01	0.099316
Kcna2	2.13e-01	0.099351
Hs2st1	-4.63e-01	0.099367
1700057G04Rik	-2.20e-01	0.099367
Tmem87b	-2.40e-01	0.099368
Mipep	-2.77e-01	0.099368
Slc26a3	-2.07e-01	0.099386
4933431K23Rik	-2.30e-01	0.099402
	-2.47e-01	0.099407
Pou6f1	-2.60e-01	0.099413
1700066J24Rik	2.00e-01	0.099421
Apcs	2.10e-01	0.099428
Sox4	-5.60e-01	0.099428
Drg2	-2.43e-01	0.099429
Orly	-2.83e-01	0.099438
	-2.23e-01	0.099443
Ankrd34a	-1.93e-01	0.099443
Nipsnap3a	-2.40e-01	0.099456
Adam25	-1.90e-01	0.099456
Tmem192	-2.63e-01	0.099498
Eps15l1	-2.93e-01	0.099498
Fbxw8	-2.23e-01	0.099498
Rab22a	-1.97e-01	0.099498
March4	-2.83e-01	0.0995
Hnf4g	-1.93e-01	0.09951
Ptprg	1.93e-01	0.09951
Acbd7	-2.13e-01	0.09951
Sox4	-7.00e-01	0.099512
C130079G13Rik	-1.90e-01	0.099524
Vit	-2.17e-01	0.099544
Ap3m1	-4.33e-01	0.099553
Rpl22	-2.03e-01	0.099595
H2-Aa	-2.57e-01	0.099603
Eif3c	-2.63e-01	0.099611
Epn2	-3.07e-01	0.09962
Ncdn	-2.07e-01	0.099635
Klhl7	-5.70e-01	0.099669
Rpn1	-2.33e-01	0.099669
Bace2	-3.10e-01	0.099669
C77949	2.87e-01	0.099669
Eps15l1	-2.50e-01	0.099674
4930593A02Rik	2.00e-01	0.099683
Gabarapl2	-1.90e-01	0.099683
Znrf2	-5.70e-01	0.099683
Zdhhc12	2.13e-01	0.099686
Ufc1	-2.13e-01	0.099686
Bag4	-2.13e-01	0.099686
5430427M07Rik	-2.47e-01	0.0997
	-2.73e-01	0.099712
Ndrg1	-2.63e-01	0.099716
D15Ertd154e	-2.27e-01	0.099723
Ostf1	-3.93e-01	0.099773
Rarb	-2.37e-01	0.099773
Lce3f	3.70e-01	0.099773
4933416A02Rik	-2.77e-01	0.099782
Usp7	-2.03e-01	0.099782
2410049M19Rik	-3.97e-01	0.099795
9330151L19Rik	2.20e-01	0.099795
Efemp2	-2.30e-01	0.09986
H2-D1	-3.10e-01	0.099868
D2Ertd640e	-2.33e-01	0.099868
Ap2a2	-2.87e-01	0.099911
5830403M04Rik	-2.13e-01	0.099961
Trmt112	-2.07e-01	0.099976
Zfp868	-6.70e-01	0.099976
Dnaaf2	-2.33e-01	0.099988
Ang2	-6.83e-01	0.099988
Id2	-2.93e-01	0.099988
Gpr50	-3.00e-01	0.100026
Susd3	-2.70e-01	0.100055
Lrrc31	-2.20e-01	0.100061
Npepps	-1.97e-01	0.100098
Orc5	-1.97e-01	0.100098
Fam210a	-2.63e-01	0.10012
Cldn18	-2.27e-01	0.100151
Lrpap1	-2.37e-01	0.100164
Aak1	-4.73e-01	0.100167
Upk1b	3.13e-01	0.100167
Ttn	-2.60e-01	0.100167
Tcn2	-3.50e-01	0.100167
	-1.97e-01	0.100167
Qk	-3.43e-01	0.100169
Chp1	-3.60e-01	0.100224
5230400M03Rik	-2.47e-01	0.100253
4933411O13Rik	-2.30e-01	0.100259
D17Wsu104e	-2.37e-01	0.100259
Psmg2	-2.83e-01	0.100259
Rufy1	-5.70e-01	0.100338
Cdk5r1	-3.13e-01	0.100358
Slc35a1	-7.07e-01	0.100364
2210416J07Rik	-2.40e-01	0.100372
4933400A11Rik	-1.93e-01	0.100381
Snurf///Snrpn	-1.93e-01	0.100381
Ywhaq	-2.47e-01	0.100403
Brpf1	-1.90e-01	0.100436
	-2.80e-01	0.100444
Rnf8	-2.03e-01	0.100452
2210419D22Rik///Lrp6	-2.03e-01	0.100452
Golim4	-2.97e-01	0.100455
Mrpl55	-2.50e-01	0.100488
Gm20346	-4.13e-01	0.100495
U2af1	-2.23e-01	0.100495
	-2.50e-01	0.100537
Mrps24	-2.47e-01	0.10055
Tnfrsf1b	-2.30e-01	0.10055
E130317F20Rik	-2.60e-01	0.100574
Sstr3	-2.73e-01	0.100612
Akirin2	-2.07e-01	0.100612
Uba2	-1.93e-01	0.100625
Bcl2l11	2.57e-01	0.100642
Trnt1	-2.33e-01	0.100658
Slc2a4	-2.07e-01	0.100686
Hspa5	-2.73e-01	0.100693
	-2.67e-01	0.100704
Mid2	-3.57e-01	0.10071
Vmn1r187///Vmn1r63	-2.00e-01	0.100736
Acn9	-2.00e-01	0.100736
D7Ertd523e	-2.30e-01	0.100788
Fam57a	-4.67e-01	0.10083
Olfr2	-2.83e-01	0.100845
H2afj	2.93e-01	0.100848
B130024G19Rik	-2.23e-01	0.100877
Stk19	-2.87e-01	0.100884
Zmynd8	-2.33e-01	0.100888
Ppap2c	2.13e-01	0.100897
Rbbp4	-3.47e-01	0.100916
Gnl3l	2.37e-01	0.100922
Prdx1	-2.43e-01	0.100926
Prss44	-2.50e-01	0.100926
Plekhm3	-3.87e-01	0.100969
Peg12	-2.50e-01	0.100979
Gm17244	-3.83e-01	0.100993
Pstpip2	-2.33e-01	0.100993
5830445D09Rik	-2.47e-01	0.101002
Fads1	-3.00e-01	0.101003
	-3.30e-01	0.101018
Atp5h	-1.97e-01	0.101033
Zdhhc3	-3.37e-01	0.101033
Dkk3	-2.00e-01	0.101033
Flii	-2.83e-01	0.101054
Arpc1b	-4.13e-01	0.101057
D1Ertd83e	-2.50e-01	0.101059
Syncrip	-1.87e-01	0.101083
	-2.03e-01	0.101106
Nsf	-3.00e-01	0.101134
Kbtbd3	-2.60e-01	0.101154
Rnf41	-2.63e-01	0.10116
Msh3	-2.73e-01	0.101171
	-2.97e-01	0.101173
Ptdss1	-3.60e-01	0.101174
Vmn1r171	-2.27e-01	0.101196
Katnb1	-2.63e-01	0.101196
Fam199x	-2.37e-01	0.101231
2900011O08Rik	-3.37e-01	0.101277
Ssb	-2.47e-01	0.101297
Rgmb	-2.53e-01	0.101323
Atrx	-3.20e-01	0.10133
A930013B10Rik	-1.97e-01	0.10135
Pitx3	-3.47e-01	0.101356
Prpf4	-2.40e-01	0.101356
Map4	-2.40e-01	0.101356
Slc25a5	-2.80e-01	0.101356
Vps29	-2.10e-01	0.101356
L1cam	-3.77e-01	0.101356
Znrf1	-2.33e-01	0.101356
	-2.60e-01	0.101356
	-2.60e-01	0.101356
Noc4l	-2.50e-01	0.101386
Bend4	-5.47e-01	0.101392
Krt82///Krt2-ps1	-3.03e-01	0.101438
Pla2g5	-2.73e-01	0.101438
Kis2	-2.87e-01	0.101438
	-2.30e-01	0.101438
Gm12185	-2.30e-01	0.101438
Ralgapa1	-3.23e-01	0.101455
Samhd1	-3.17e-01	0.101473
Nrxn3	-2.50e-01	0.101474
	-2.60e-01	0.101479
Golgb1	-2.60e-01	0.101479
D10Wsu159e	-2.40e-01	0.101487
Cd207	-2.63e-01	0.101524
Brsk2	-2.20e-01	0.101524
	-2.37e-01	0.101524
Etnk1	2.87e-01	0.101533
	-2.10e-01	0.101533
Morn1	-2.10e-01	0.101533
Sh3glb2	-2.30e-01	0.101533
Rpl23a	-1.93e-01	0.101547
Ccbl1	-2.57e-01	0.101555
Trps1	-2.40e-01	0.101581
Riok2	-2.60e-01	0.101595
	-3.87e-01	0.101595
Arl4c	-2.50e-01	0.101595
Tpbpa	-3.37e-01	0.101595
Gm11992	-2.73e-01	0.101654
5730405A17Rik	-2.33e-01	0.101663
Meis1	-2.00e-01	0.101665
Slc26a11	-3.43e-01	0.101665
Dcaf17	-3.97e-01	0.101695
LOC100505088	-3.40e-01	0.101695
Mettl1	-2.30e-01	0.101695
Rtn4	4.90e-01	0.101696
Cmtm2a	-3.07e-01	0.101696
Vsnl1	-2.23e-01	0.10171
Uncx	-3.50e-01	0.101712
Fap	-2.77e-01	0.101746
Zfp213	-2.53e-01	0.101782
Cxcl1	-3.07e-01	0.101798
Cbx1	-2.93e-01	0.101838
Bend3	-2.47e-01	0.101838
Pot1a	-3.03e-01	0.101862
Cops8	-1.93e-01	0.101862
Camkk2	-4.30e-01	0.101878
Tyms-ps	-2.13e-01	0.101896
Olfr66	-2.67e-01	0.101925
Rnf141	-2.10e-01	0.101936
Sart1	-2.43e-01	0.10194
	-2.37e-01	0.102001
Rif1	-2.60e-01	0.102001
Ddrgk1	-2.63e-01	0.102031
C230034O21Rik	-1.93e-01	0.102031
Mphosph9	-2.50e-01	0.102032
Slc39a6	-3.23e-01	0.102035
Dse	-2.53e-01	0.102071
	-2.70e-01	0.102075
	-2.73e-01	0.102094
Mrpl15	2.43e-01	0.102094
	-2.47e-01	0.102143
Pvrl3	-2.33e-01	0.102164
Gsx2	-2.10e-01	0.102226
A430102J17Rik	-3.37e-01	0.102257
Prps1l3	-1.87e-01	0.102271
4930564B12Rik	-3.37e-01	0.10228
Gucy1a3	2.23e-01	0.10228
Kitl	-3.00e-01	0.102311
2700062C07Rik	-2.70e-01	0.102344
Sorbs1	-2.27e-01	0.102344
Mapre1	-2.27e-01	0.102344
Arid4b	-2.83e-01	0.102381
9530004M16Rik	-2.30e-01	0.102407
Pcdhb13	-2.90e-01	0.102425
Ric8	-2.13e-01	0.102455
Add3	-2.50e-01	0.102497
	-2.93e-01	0.1025
A430093F15Rik	-2.13e-01	0.102524
Endod1	-2.00e-01	0.102524
Stat3	-2.27e-01	0.10253
Sec61a1	-2.57e-01	0.102539
Krtap6-2	-2.40e-01	0.102542
Srpk3	-2.53e-01	0.102563
Med24	-3.30e-01	0.102568
Mad1l1	-2.30e-01	0.102576
	-2.67e-01	0.102578
Cog1	-2.27e-01	0.102578
Ier3	-2.97e-01	0.102582
Crispld1	-2.03e-01	0.1026
C87499	-2.03e-01	0.1026
Phax	-2.03e-01	0.1026
Zmynd15	1.87e-01	0.102601
9330184L24Rik	-2.33e-01	0.102601
Rgs4	4.00e-01	0.102601
Taf12	-2.50e-01	0.102606
Siae	-2.70e-01	0.102606
Ido2	-2.13e-01	0.102618
Glg1	-2.13e-01	0.102618
	-1.90e-01	0.102628
Fzd10	-2.27e-01	0.102673
1700097N02Rik	-2.93e-01	0.102673
	-3.10e-01	0.102714
	-2.30e-01	0.102723
Bmpr1a	-2.20e-01	0.102755
Ms4a1	-2.80e-01	0.102828
	-2.13e-01	0.102837
C330022C24Rik	-2.40e-01	0.102841
AU022706	-3.03e-01	0.102854
Styx	-2.27e-01	0.102859
Ppp2r2d	-2.37e-01	0.102859
Srp14	-2.23e-01	0.102872
Bag6	-2.47e-01	0.102883
	-2.03e-01	0.102883
Rai14	-2.87e-01	0.102917
0610038L08Rik	-2.47e-01	0.102934
	-2.63e-01	0.102941
Zfp553	-3.03e-01	0.102984
Dhx30	-2.23e-01	0.102997
4733401D01Rik	1.93e-01	0.102997
Ndufb2	-2.93e-01	0.102997
Eya4	-2.90e-01	0.103056
Ccr2	-2.87e-01	0.103068
Srf	-2.73e-01	0.103068
Snx31	-2.70e-01	0.103071
Gm5506///Eno1	-2.17e-01	0.103084
Igk-V1	-2.33e-01	0.103103
Adamts19	-2.73e-01	0.103104
Prom2	-2.30e-01	0.103126
Lce1c	-2.20e-01	0.103126
Spen	-2.20e-01	0.103126
Gm19277	-3.00e-01	0.103165
Ecd	-2.10e-01	0.103166
4930456K20Rik	-2.67e-01	0.103199
Arl6ip4	-2.23e-01	0.103239
Ppp4r1l-ps	-2.10e-01	0.10324
	-2.87e-01	0.103247
Ndufs8	-3.33e-01	0.10326
Plch2	-2.17e-01	0.103276
Mapkap1	-2.80e-01	0.103277
	-2.73e-01	0.103307
4930444P10Rik	-3.17e-01	0.103314
Cd44	-1.93e-01	0.103317
Tspyl1	-2.17e-01	0.103337
	-2.73e-01	0.103343
Dzip3	-2.23e-01	0.103348
Entpd5	-3.37e-01	0.103348
	3.00e-01	0.103356
Rbbp8	-2.27e-01	0.103373
D030056L22Rik	-2.53e-01	0.103373
	-3.27e-01	0.103406
Emc8	-2.87e-01	0.103466
	-2.30e-01	0.103466
	-2.13e-01	0.103489
	-3.00e-01	0.103497
Taf9b	-2.57e-01	0.103515
Zfp276	-2.43e-01	0.103515
Nras	-4.63e-01	0.103515
	-2.77e-01	0.103519
Tes	-2.73e-01	0.103538
Hdac8	-3.67e-01	0.103538
	-1.97e-01	0.103545
	-3.20e-01	0.103563
Ugp2	-5.40e-01	0.103566
Iqck	-2.23e-01	0.103573
Slfn5	-2.07e-01	0.103573
Adcy8	-2.33e-01	0.103573
Map2k6	-4.27e-01	0.103573
Hspa4	-2.57e-01	0.103587
4632409D06Rik	-3.57e-01	0.103597
Tor1b	-4.33e-01	0.103608
	-2.30e-01	0.103608
Eif3a	-2.77e-01	0.103614
	-2.93e-01	0.10363
Nbl1	-4.67e-01	0.103643
Ipmk	-4.33e-01	0.103651
Trip12	-2.13e-01	0.103651
Tmcc2	-2.90e-01	0.103652
Zfp688	-1.93e-01	0.103686
Igf2bp1	-2.70e-01	0.103691
Zfhx4	-2.60e-01	0.103697
Dyrk2	-2.47e-01	0.103739
Pdss2	-2.73e-01	0.103754
Gpm6b	-3.27e-01	0.103776
Has1	-4.73e-01	0.103803
	-2.60e-01	0.103846
5430427N15Rik	-2.20e-01	0.103849
Swap70	-2.43e-01	0.10391
S100a1	-2.40e-01	0.103911
Vmn1r56	2.83e-01	0.103914
Ifngr2	-1.93e-01	0.103943
Fnip1	-1.90e-01	0.103953
Dut	-2.90e-01	0.103954
	-2.37e-01	0.103958
Gm13483	-2.10e-01	0.103958
Atxn2	-2.13e-01	0.103993
Comt	-1.97e-01	0.103998
	-4.50e-01	0.104013
Plod2	-3.77e-01	0.104015
Pak7	-3.03e-01	0.104025
Nrxn3	-2.70e-01	0.104025
Ankib1	-3.10e-01	0.104028
Col1a1	-3.20e-01	0.104037
Krt13	-2.93e-01	0.104042
Cep89	-2.83e-01	0.104045
Wfdc2	-2.37e-01	0.104049
Coa3	-2.70e-01	0.104054
Irak1	-2.17e-01	0.104059
Abcc9	-2.43e-01	0.104085
	-2.60e-01	0.104089
Gnao1	-3.17e-01	0.104106
AU020206	-3.57e-01	0.104149
Pold3	-2.03e-01	0.104151
Nphs2	-1.90e-01	0.104179
Gm20253///Caprin1	-1.90e-01	0.104179
	-2.43e-01	0.104186
Cadm1	-2.50e-01	0.104202
Gnai3	-2.93e-01	0.104202
Rnf180	-1.97e-01	0.104202
Myeov2	-2.33e-01	0.104202
S1pr2	-2.33e-01	0.104202
Prkca	-2.30e-01	0.104202
Vps39	-2.87e-01	0.104204
Zfp467	-2.73e-01	0.104204
Mylk3	-2.17e-01	0.104235
Ccdc28b	-1.97e-01	0.104277
Lrrc26	2.43e-01	0.104335
Kif5b	-3.07e-01	0.104347
Akt1	-2.03e-01	0.104364
Gnpnat1	-2.17e-01	0.104376
	-2.30e-01	0.104376
Gpt	-2.20e-01	0.104376
Ppp1r21	-2.43e-01	0.104376
Lrig2	-3.87e-01	0.104425
Epb4.1l5	-3.90e-01	0.104437
Gif	-3.07e-01	0.104437
Fbxo36	-2.27e-01	0.104437
A230046K03Rik	-2.97e-01	0.104462
Apof	-2.07e-01	0.104534
Igdcc3	-2.07e-01	0.104534
Mprip	-2.43e-01	0.104536
Ndufa7	-2.70e-01	0.104541
2510039O18Rik	-2.30e-01	0.104549
Flrt2	-3.63e-01	0.104597
Pde7a	-2.60e-01	0.104621
5730552O08Rik	-2.60e-01	0.104621
2310015A10Rik	-2.73e-01	0.104621
Plxdc2	-2.13e-01	0.104623
Abcc12	-2.20e-01	0.104626
4930562D21Rik	-2.87e-01	0.104654
9430023L20Rik	-2.47e-01	0.104654
Lsm7	-2.00e-01	0.104703
Rbp4	-2.03e-01	0.104728
D13Ertd150e	2.27e-01	0.104735
	-2.27e-01	0.104735
2610002J23Rik	-2.10e-01	0.104751
Lin52	-2.13e-01	0.104754
Gnai1	2.30e-01	0.104777
Tcf25	-3.30e-01	0.104784
Fam46c	-2.57e-01	0.104838
Kcnmb2	-2.43e-01	0.104838
	-2.63e-01	0.104838
Nfib	-4.97e-01	0.104851
Ube2n	-5.83e-01	0.104925
E030042N06Rik	-2.20e-01	0.104954
Ttc14	-5.77e-01	0.104954
Eif2b5	-2.30e-01	0.104954
Zfp934	-2.17e-01	0.104954
Cab39l	-2.47e-01	0.104956
Opa3	-2.40e-01	0.104976
Emp1	-2.23e-01	0.10499
Samd11	-3.37e-01	0.105002
Ctla2b	-2.37e-01	0.105003
Fnta	-3.23e-01	0.105003
Zfp462	-2.97e-01	0.105005
	-2.33e-01	0.10503
Grtp1	-2.37e-01	0.105056
Slc4a1ap	-2.80e-01	0.105057
Wnt10b	-2.80e-01	0.105057
Gltscr2	-1.90e-01	0.105079
Mip	-3.10e-01	0.105099
6430571L13Rik	-2.70e-01	0.105111
Mettl17	-2.20e-01	0.105118
Sntg1	-2.40e-01	0.105119
Utp3	-1.87e-01	0.105121
Ick	-3.80e-01	0.105125
4930526I15Rik	-2.83e-01	0.10514
Osgin1	-2.77e-01	0.105145
4930447I22Rik	-3.67e-01	0.105181
Hoxb4	-2.37e-01	0.105208
Nnmt	-2.63e-01	0.105216
9030622O22Rik	-2.43e-01	0.105232
	-3.00e-01	0.105233
Helz	-2.20e-01	0.105305
Ntf3	-2.20e-01	0.105305
Siah1b///Siah1a	-3.63e-01	0.105311
Fgf8	-2.37e-01	0.105316
Tbxas1	-2.47e-01	0.105338
Calm3	-2.13e-01	0.105338
Stim1	-3.27e-01	0.105346
Dnaic2	-2.10e-01	0.105347
Psg19	-2.07e-01	0.105352
Nacc2	-2.00e-01	0.105352
Cyb561a3	-2.03e-01	0.105352
Zswim8	-2.37e-01	0.105352
Cygb	-2.80e-01	0.105385
	-2.13e-01	0.105386
Foxk2	-2.60e-01	0.105386
Tmem66	-2.90e-01	0.105393
Wdr43	-2.27e-01	0.105404
4930505M18Rik	-2.50e-01	0.105409
Rnf34	-2.43e-01	0.105409
Zfp712	-2.50e-01	0.105458
	-2.93e-01	0.105458
1700017H01Rik	2.87e-01	0.105458
	-2.20e-01	0.105458
Zic1	-2.20e-01	0.105532
Sp6	-2.87e-01	0.105584
9030201C23Rik	-2.27e-01	0.105588
4930564D02Rik	2.13e-01	0.105588
Phtf2	4.23e-01	0.105601
Alcam	2.23e-01	0.105624
Creg2	-2.07e-01	0.105626
5730460C07Rik	-2.20e-01	0.105661
Mrpl17	-2.43e-01	0.105676
Prrx1	-2.93e-01	0.105676
3110043A19Rik	-3.40e-01	0.105678
